penalty_adds_to_balance_note~|~A penalty is added to what the customer owes.~|~జరిమానా ఖాతాదారు బాకీకి కలుపబడుతుంది.
penalty_amount~|~Penalty Amount~|~జరిమానా మొత్తం
penalty_applied_note~|~Penalty applied — customer notified.~|~జరిమానా విధించబడింది — కస్టమర్‌కు తెలియజేయబడింది.
penalty_collected~|~Penalty Collected~|~జరిమానా వసూలు చేయబడింది
penalty_eligible~|~Penalty Eligible~|~జరిమానాకు అర్హత
penalty_entries~|~Penalty Entries~|~జరిమానా ఎంట్రీలు
penalty_option~|~Penalty Option~|~జరిమానా ఎంపిక
penalty_outstanding_field~|~Penalty Outstanding~|~బాకీ ఉన్న జరిమానా
penalty_recognised_note~|~Loan closed. {amount} penalty recorded as collected today.~|~రుణం మూసివేయబడింది. {amount} జరిమానా నేడు వసూలు చేసినట్లు నమోదు చేయబడింది.
penalty_status~|~Penalty Status~|~జరిమానా స్థితి
pending~|~Pending~|~పెండింగ్
pending_acceptance_status~|~Pending Acceptance~|~పెండింగ్ అంగీకారం
pending_collections~|~Pending Collections~|~పెండింగ్ వసూళ్లు
pending_customer_requests~|~Pending Customer Requests~|~పెండింగ్ కస్టమర్ అభ్యర్థనలు
pending_customers~|~Pending Customers~|~పెండింగ్ కస్టమర్లు
pending_drafts~|~Pending Drafts~|~పెండింగ్ డ్రాఫ్ట్‌లు
pending_extension_requests~|~Pending Extension Requests~|~పెండింగ్ పొడిగింపు అభ్యర్థనలు
pending_instalments_field~|~Pending Instalments * — how many are left~|~పెండింగ్ వాయిదాలు * — ఎన్ని మిగిలాయి
pending_interest_payment_requests~|~Pending Interest Payment Requests~|~పెండింగ్ వడ్డీ చెల్లింపు అభ్యర్థనలు
pending_invitation~|~Pending Invitation~|~పెండింగ్ ఆహ్వానం
pending_invitation_status~|~Pending Invitation~|~పెండింగ్ ఆహ్వానం
pending_invitations_count_note~|~{count} waiting for your answer~|~మీ సమాధానం కోసం {count} వేచి ఉన్నాయి
pending_invitations_header~|~Pending Invitations~|~పెండింగ్ ఆహ్వానాలు
pending_label~|~Pending~|~పెండింగ్
pending_loan_requests~|~Pending Loan Requests~|~పెండింగ్ రుణ అభ్యర్థనలు
pending_messages~|~Pending Messages~|~పెండింగ్ సందేశాలు
pending_online_payments~|~Pending Online Payments~|~పెండింగ్ ఆన్‌లైన్ చెల్లింపులు
pending_requests~|~Pending Requests~|~పెండింగ్‌లో ఉన్న అభ్యర్థనలు
pending_requests_header~|~Pending Requests~|~పెండింగ్ అభ్యర్థనలు
pending_route_changes~|~Pending Route Changes~|~పెండింగ్ మార్గం మార్పులు
pending_salary~|~Pending Salary~|~పెండింగ్ జీతం
pending_settlement~|~Pending Settlement~|~పెండింగ్ సెటిల్‌మెంట్
pending_withdrawal_requests~|~Pending Withdrawal Requests~|~పెండింగ్ ఉపసంహరణ అభ్యర్థనలు
percent_of_total_profit_note~|~{percent}% of total profit for this period~|~ఈ కాలానికి మొత్తం లాభంలో {percent}%
percent_overdue_installment~|~% of Overdue Installment~|~బకాయి వాయిదాలో %
percent_remaining_balance~|~% of Remaining Balance~|~మిగిలిన నిల్వలో %
perm_can_access_collection_mode~|~Can Use Collection Mode~|~వసూలు మోడ్ ఉపయోగించగలరు
perm_can_add_remarks~|~Can Add Remarks~|~వ్యాఖ్యలు జోడించగలరు
perm_can_apply_penalty~|~Can Apply Penalty~|~జరిమానా విధించగలరు
perm_can_cancel_own_drafts~|~Can Cancel Own Drafts~|~సొంత డ్రాఫ్ట్‌లు రద్దు చేయగలరు
perm_can_collect_payments~|~Can Collect Payments~|~చెల్లింపులు వసూలు చేయగలరు
perm_can_create_customer~|~Can Register Customers~|~కస్టమర్లను నమోదు చేయగలరు
perm_can_create_drafts~|~Can Create Drafts~|~డ్రాఫ్ట్‌లు సృష్టించగలరు
perm_can_delete_records~|~Can Delete Records~|~రికార్డులు తొలగించగలరు
perm_can_edit_customer_contact~|~Can Edit Customer Contact~|~కస్టమర్ సంప్రదింపు వివరాలు మార్చగలరు
perm_can_edit_own_drafts~|~Can Edit Own Drafts~|~సొంత డ్రాఫ్ట్‌లు మార్చగలరు
perm_can_export_reports~|~Can Export Reports~|~నివేదికలు ఎగుమతి చేయగలరు
perm_can_issue_loans~|~Can Issue Loans~|~రుణాలు జారీ చేయగలరు
perm_can_migrate_records~|~Can Enter Pre-Existing Records~|~ముందుగా ఉన్న రికార్డులు నమోదు చేయగలరు
perm_can_perform_day_settlement~|~Can Submit Settlement~|~సెటిల్‌మెంట్ సమర్పించగలరు
perm_can_record_cheti~|~Can Record Cheeti Instalments~|~చీటీ వాయిదాలు నమోదు చేయగలరు
perm_can_record_expenses~|~Can Record Expenses~|~ఖర్చులు నమోదు చేయగలరు
perm_can_transfer_collections~|~Can Transfer Cash to Another Agent~|~మరో ఏజెంట్‌కు నగదు బదిలీ చేయగలరు
perm_can_upload_documents~|~Can Upload Documents~|~పత్రాలు అప్‌లోడ్ చేయగలరు
perm_can_view_customers~|~Can View Customers~|~కస్టమర్లను చూడగలరు
perm_can_view_dashboard~|~Can Open Work Session~|~పని సెషన్ తెరవగలరు
perm_can_view_investor_info~|~Can View Investor Info~|~ఇన్వెస్టర్ సమాచారం చూడగలరు
perm_can_view_reports~|~Can View Reports~|~నివేదికలు చూడగలరు
permission_profile~|~Permission Profile~|~అనుమతి ప్రొఫైల్
permissions~|~Permissions~|~అనుమతులు
permissions_note~|~An agent sees only what is switched on here. With everything off their home screen has no actions at all.~|~ఇక్కడ ఆన్ చేసినవి మాత్రమే ఏజెంట్‌కు కనిపిస్తాయి. అన్నీ ఆఫ్‌లో ఉంటే వారి హోమ్ స్క్రీన్‌లో ఎలాంటి చర్యలు ఉండవు.
person_not_in_this_stage~|~This person does not hold that role in this business.~|~ఈ వ్యక్తి ఈ వ్యాపారంలో ఆ పాత్రను కలిగి లేరు.
person_of_total~|~{n} of {total}~|~{total}లో {n}
phone~|~Phone~|~ఫోన్
phone_call_not_answered~|~Phone Call Not Answered~|~ఫోన్ కాల్‌కు స్పందించలేదు
phone_field~|~Phone~|~ఫోన్
phone_number~|~Phone Number~|~ఫోన్ నంబర్
phone_number_plain_field~|~Phone Number~|~ఫోన్ నంబర్
phone_updated_note~|~Phone updated. Previous value kept in history; Owner(s) notified.~|~ఫోన్ నవీకరించబడింది. మునుపటి విలువ చరిత్రలో ఉంచబడింది; యజమానులకు తెలియజేయబడింది.
